epoch,train_total_loss,train_main_loss,train_smooth_loss,val_total_loss,val_main_loss,val_smooth_loss,lr,epoch_time_sec
1,3.293175688572682,3.293175688572682,0.8203777193292678,1.2391700175431626,1.2391700175431626,0.7943739397469953,2.9992598405485974e-05,247.45023941993713
2,2.8458472666688674,2.8458472666688674,0.8196478123349836,1.4592984948169503,1.4592984948169503,0.7951291371522257,2.9970400926424075e-05,261.58583092689514
3,2.7758587369192376,2.7758587369192376,0.8186416421719982,1.081260176532907,1.081260176532907,0.7985929876434993,2.9933429469046202e-05,256.8001549243927
4,2.819114407171009,2.819114407171009,0.8173970105228869,1.5664712355384312,1.5664712355384312,0.7993401775055309,2.988172051971717e-05,281.8049101829529
5,2.7606029327826938,2.7606029327826938,0.8168295961913559,1.391335009913271,1.391335009913271,0.7930115699775694,2.9815325108927066e-05,258.94982957839966
6,2.817788837343269,2.817788837343269,0.8157914503581488,2.149264772744918,2.149264772744918,0.7989908341587401,2.973430876093033e-05,288.515704870224
7,2.7760793413037406,2.7760793413037406,0.8146805304342218,1.7717798841399799,1.7717798841399799,0.7949637798995678,2.963875142908121e-05,276.78398513793945
8,2.7674671460371396,2.7674671460371396,0.8141374879448158,1.2985820439276483,1.2985820439276483,0.7963551483406058,2.9528747416929464e-05,261.72189021110535
9,2.7372582902215683,2.7372582902215683,0.8133791582856932,1.4492062286158418,1.4492062286158418,0.7967891514540298,2.9404405285154146e-05,258.91239881515503
10,2.834399675247633,2.834399675247633,0.8127684403269468,1.544745647947429,1.544745647947429,0.7948087999476501,2.92658477444273e-05,249.7935049533844
11,2.8224290103415406,2.8224290103415406,0.8125634048676431,2.247844173284499,2.247844173284499,0.7956655377318151,2.9113211534313382e-05,264.9074294567108
12,2.7574501003747547,2.7574501003747547,0.8124959632220947,1.621150548896534,1.621150548896534,0.7970242886382738,2.894664728832377e-05,274.65004324913025
13,2.7650481982898096,2.7650481982898096,0.8113502518608754,1.3820477168175496,1.3820477168175496,0.7980054776084426,2.8766319385259714e-05,239.2688820362091
14,2.923767366720012,2.923767366720012,0.8125157436320207,1.2051640386157936,1.2051640386157936,0.8036798432864096,2.8572405786990293e-05,267.0099563598633
15,2.7666188396511946,2.7666188396511946,0.811318337250998,1.34764630805814,1.34764630805814,0.7961360636796784,2.8365097862825516e-05,284.59604239463806
16,2.7354670190751267,2.7354670190751267,0.8111079929399448,1.7721704074314661,1.7721704074314661,0.7944589843033971,2.814460020065795e-05,282.2541117668152
17,2.7135854586282777,2.7135854586282777,0.8103820397201592,2.0703926570117615,2.0703926570117615,0.7942277401900559,2.7911130405059155e-05,287.41119503974915
18,2.918459175611138,2.918459175611138,0.8108215719565539,1.793892207194711,1.793892207194711,0.7961247628355669,2.7664918882530227e-05,246.59781289100647
19,2.764665852790753,2.764665852790753,0.8101508115524594,1.7540985456898377,1.7540985456898377,0.7919512088299916,2.7406208614118427e-05,258.23153614997864
20,2.7552365165257777,2.7552365165257777,0.8095315523299385,1.6839957141034134,1.6839957141034134,0.7937391273032499,2.713525491562421e-05,294.9227206707001
21,2.722506588170661,2.722506588170661,0.8098250625643264,1.2847366760560475,1.2847366760560475,0.7941468579596344,2.685232518563535e-05,270.05334854125977
22,2.780480309080258,2.780480309080258,0.8090710346014076,1.3299267637807446,1.3299267637807446,0.796157959436275,2.6557698641636835e-05,257.3861584663391
23,2.7177743951950393,2.7177743951950393,0.8087535929960039,1.2592348346672373,1.2592348346672373,0.7925759433710966,2.6251666044456892e-05,275.25892639160156
