epoch,train_total_loss,train_main_loss,train_smooth_loss,val_total_loss,val_main_loss,val_smooth_loss,lr,epoch_time_sec
1,0.08498619295322359,0.0830747975257891,0.09509072367167352,0.019141616296895037,0.0178020556943599,0.06664230607858065,9.997532801828659e-06,48.74420356750488
2,0.02153191097906779,0.019612577309553927,0.09548564644514344,0.016538272770619235,0.01520045358325837,0.06655567115762805,9.990133642141359e-06,82.81665349006653
3,0.018574310479171678,0.01674606383195185,0.09095412627730837,0.015318796340341194,0.0139820591825983,0.0665018380981794,9.977809823015402e-06,94.16485166549683
4,0.01722288879444246,0.015451796133930997,0.08811075029592196,0.015430117773856474,0.014093322870772293,0.06650471234999121,9.960573506572391e-06,87.35172581672668
5,0.01655206314466995,0.014822975507625772,0.08602102625010613,0.014624485575650702,0.013286595567964946,0.06655919150277328,9.93844170297569e-06,96.71650290489197
6,0.01605549240373468,0.014356225659188586,0.08453745584713816,0.015173708467397197,0.013837334640209302,0.06648375827327861,9.911436253643447e-06,91.20209050178528
7,0.015638275888083794,0.01396406133409529,0.08329112421521687,0.014388936290556528,0.01305496103408856,0.06636443306666928,9.87958380969374e-06,94.13663244247437
8,0.015314840217073293,0.01366220146343364,0.08221774301146055,0.01415757019831884,0.012822358500022049,0.06642594650640102,9.842915805643158e-06,99.27999448776245
9,0.01502308017494518,0.013386561321523889,0.08141578755875437,0.014094111107628352,0.012760300081376337,0.06635626014656822,9.801468428384718e-06,100.47359466552734
10,0.014745650153979908,0.013125806040478354,0.08058622971541127,0.01386094745077253,0.012526690749809631,0.06637843701188575,9.75528258147577e-06,91.49050211906433
11,0.014523642776192157,0.012917124752595,0.07992326649926822,0.014038787267656786,0.012706243318761879,0.06629322550964313,9.70440384477113e-06,95.99643778800964
12,0.014343512272280347,0.012751759849105856,0.07918868625719871,0.014382714280528307,0.013050441137559377,0.06627975184508893,9.64888242944126e-06,94.00687026977539
13,0.01416090353117394,0.012579711353816423,0.07866331966023973,0.014792062385369049,0.013459225993647437,0.06630777631641399,9.588773128419908e-06,86.62718343734741
14,0.014040512196100769,0.012468470148011088,0.07820810647462015,0.014181498071708756,0.012850726996504441,0.06620502328608883,9.524135262330102e-06,91.06943273544312
15,0.013876823425005519,0.012314398194423133,0.07772967534639941,0.015103221703680678,0.013772091682006595,0.0662228822588883,9.455032620941843e-06,93.31579089164734
16,0.013771537795486536,0.012216551950439004,0.07735957166856475,0.014972102779142338,0.013642942613270046,0.06612488484262877,9.381533400219322e-06,91.71818375587463
17,0.013626749197964888,0.012079583315573371,0.07697053315528768,0.014171591006821884,0.012842558096876778,0.06611855617734866,9.303710135019723e-06,97.39892411231995
18,0.013554563723760429,0.01201449490501296,0.07661745936012855,0.01403592618243888,0.01270758241356013,0.06608427341404287,9.22163962751008e-06,94.01061534881592
