epoch,train_total_loss,train_main_loss,train_smooth_loss,val_total_loss,val_main_loss,val_smooth_loss,lr,epoch_time_sec
1,0.02696191053335513,0.025109416480993522,0.09216041757750322,0.01400075363695784,0.012684173004384215,0.06549906325846107,4.9980725906018074e-05,99.90474557876587
2,0.014968384539220054,0.013287215655302009,0.08363709813879426,0.013150219172093065,0.011842231902538154,0.06507154921503376,4.99229333433282e-05,104.00634860992432
3,0.013869740116933923,0.012273857973864833,0.07939413638751584,0.014049289491175313,0.012747747892626816,0.0647508757435975,4.982671142387316e-05,105.06142568588257
4,0.013189138628036647,0.011653573698269769,0.07639339314137128,0.01458380320425074,0.01328572754133286,0.06457845000775926,4.9692208514878444e-05,100.03570914268494
5,0.012712575110070604,0.011230117753991,0.07375132458946346,0.014299006734898688,0.013005014277652254,0.06437531416331209,4.951963201008076e-05,97.99391794204712
6,0.01238286131484762,0.010941631689206751,0.07170027108036038,0.018117800863071444,0.01682909999296866,0.06411206269289758,4.9309248009941914e-05,94.19529604911804
7,0.012112359569945738,0.010698310179350362,0.0703480718411471,0.017881639165920327,0.016595020907096653,0.06400845086082842,4.906138091134118e-05,97.17382764816284
8,0.01189469915521583,0.010501562240195682,0.06930768977727557,0.017693767431657067,0.016409374556164372,0.0638977404673111,4.877641290737884e-05,89.73659205436707
9,0.011882219525549848,0.01050347812374892,0.06859152130916948,0.021327237703315825,0.02004766185026331,0.06365809237233672,4.8454783398062106e-05,106.23831105232239
10,0.011596461837520434,0.010232769802432823,0.06784282487804837,0.018862588050803375,0.01758482128573187,0.06356809597496685,4.809698831278217e-05,105.05767917633057
11,0.011537676732395027,0.010184266751843933,0.06733129848571576,0.01887686076055081,0.017600501540115464,0.0634980727911876,4.770357934562703e-05,91.61358070373535
12,0.011405691547308713,0.010062274209473157,0.06683417102872653,0.019160157434019682,0.01788508249260626,0.06343418042034057,4.727516310470919e-05,99.58810234069824
13,0.011334505685307182,0.00999767435548522,0.0665065204514763,0.019299873922722355,0.018024163432850793,0.06346579441138919,4.681240017681993e-05,104.05934548377991
14,0.011266918105804645,0.00993624404631059,0.06620020124713989,0.01954689363271318,0.018275382789433744,0.06325686958602657,4.6316004108852305e-05,97.59917879104614
15,0.011211669564375266,0.009884670657156818,0.06601736521978009,0.020575447769480157,0.019304930229858047,0.0632074484700344,4.5786740307563636e-05,101.29683017730713
16,0.011135162577723144,0.009813828964797036,0.0657355185452712,0.020508718825252324,0.019242351662026376,0.06300097493025658,4.522542485937369e-05,93.76123356819153
17,0.011095957665943222,0.009777705610578743,0.06558221454785801,0.02056256334922115,0.01929891557316117,0.06286568545293061,4.463292327201862e-05,95.84292531013489
18,0.011036155321663181,0.009721985310644379,0.06537913539775674,0.020536141726211068,0.01927306594395853,0.0628372291627004,4.401014914000078e-05,105.19618558883667
19,0.011715942308301424,0.010399278712114402,0.0655031894160229,0.020501924935667375,0.019241691995327256,0.06269579809116968,4.3358062735892145e-05,102.05148410797119
