epoch,train_total_loss,train_main_loss,train_smooth_loss,val_total_loss,val_main_loss,val_smooth_loss,lr,epoch_time_sec
1,0.02046835833142979,0.02046835833142979,0.08660232090462892,0.013760474067645164,0.013760474067645164,0.08341496888967763,9.997532801828658e-05,98.50468277931213
2,0.012829970385485641,0.012829970385485641,0.07812180430612503,0.012033901521525727,0.012033901521525727,0.08312942693113974,9.990133642141359e-05,139.47861289978027
3,0.012110288090149171,0.012110288090149171,0.07377548533558673,0.01825058221084769,0.01825058221084769,0.08294378955543667,9.977809823015401e-05,147.9173662662506
4,0.011538270792644573,0.011538270792644573,0.0709491602641669,0.0155309218671019,0.0155309218671019,0.08276368733070114,9.960573506572391e-05,146.5693712234497
5,0.011137877194426873,0.011137877194426873,0.06930488140998496,0.02333150234769541,0.02333150234769541,0.0824933966470303,9.93844170297569e-05,148.75938057899475
6,0.010863220292990843,0.010863220292990843,0.06802692571180355,0.019107072387550245,0.019107072387550245,0.08219895118870758,9.911436253643445e-05,128.17117023468018
7,0.010749062323881805,0.010749062323881805,0.06719665222357656,0.019598031441615073,0.019598031441615073,0.08231651540982377,9.879583809693738e-05,140.6635115146637
8,0.010464471881523123,0.010464471881523123,0.06648715339771273,0.01855835384551841,0.01855835384551841,0.08210332487632202,9.842915805643157e-05,143.33306789398193
9,0.010333009728732755,0.010333009728732755,0.06592605868311993,0.026206757668459313,0.026206757668459313,0.08187058672284558,9.801468428384717e-05,141.6769347190857
10,0.010339183216748165,0.010339183216748165,0.06568944836370673,0.023047166925808334,0.023047166925808334,0.08212639452314181,9.75528258147577e-05,141.12531566619873
11,0.01020022784095321,0.01020022784095321,0.06531008105876633,0.02228445820921217,0.02228445820921217,0.08151358042357104,9.70440384477113e-05,138.1334366798401
12,0.010181329456553359,0.010181329456553359,0.0650761162077643,0.02215249212458033,0.02215249212458033,0.0814736324409103,9.64888242944126e-05,139.33338975906372
13,0.01006886323844051,0.01006886323844051,0.06487077489104134,0.022881095684309773,0.022881095684309773,0.08158193503994471,9.588773128419907e-05,142.91870427131653
14,0.010015444733532315,0.010015444733532315,0.06464649746658066,0.019160505814084707,0.019160505814084707,0.08132552097525479,9.5241352623301e-05,138.83803582191467
15,0.00990531145579633,0.00990531145579633,0.06441863293426857,0.022396991734479496,0.022396991734479496,0.08143042077273689,9.455032620941843e-05,142.40143084526062
16,0.009820005553261263,0.009820005553261263,0.06428157409818995,0.021079272011162973,0.021079272011162973,0.08113043088738263,9.381533400219321e-05,140.2839550971985
17,0.00975858371921473,0.00975858371921473,0.06411367115395446,0.018851681949743963,0.018851681949743963,0.08128125888771758,9.303710135019722e-05,141.21612691879272
18,0.009801679085464466,0.009801679085464466,0.06411043515034115,0.022026564960841478,0.022026564960841478,0.08137625266596178,9.22163962751008e-05,140.79234647750854
19,0.009742856002909498,0.009742856002909498,0.06404622195003029,0.020991725672303646,0.020991725672303646,0.08118683770234467,9.135402871372814e-05,139.85160160064697
20,0.009657665901191204,0.009657665901191204,0.06385399998047425,0.01861215859400291,0.01861215859400291,0.08080422523200577,9.045084971874742e-05,146.7740831375122
21,0.009818928367034014,0.009818928367034014,0.06385641155294952,0.020502421239012168,0.020502421239012168,0.08084533809147382,8.950775061878456e-05,139.9539303779602
22,0.0095833105993508,0.0095833105993508,0.06374090810036026,0.02251659173128171,0.02251659173128171,0.08079830182194334,8.852566213878951e-05,139.19561004638672
23,0.009769929378069838,0.009769929378069838,0.06390895217614559,0.020135821195698855,0.020135821195698855,0.08083273682058476,8.750555348152303e-05,144.92946934700012
24,0.009635018399815587,0.009635018399815587,0.06372841924900244,0.0212137528011615,0.0212137528011615,0.08091899852203181,8.644843137107063e-05,145.1610975265503
25,0.00954795292204801,0.00954795292204801,0.0636387856883707,0.020057341036193006,0.020057341036193006,0.08084485370683982,8.535533905932742e-05,113.33324146270752
26,0.00959173035293175,0.00959173035293175,0.06355613407778583,0.018727454030962428,0.018727454030962428,0.0811054111312869,8.422735529643448e-05,137.7190911769867
27,0.009510679746676574,0.009510679746676574,0.06347094098352654,0.019096476792740853,0.019096476792740853,0.08092189400750906,8.306559326618263e-05,139.35176396369934
28,0.00949596839089233,0.00949596839089233,0.06345432859534249,0.019196773510409205,0.019196773510409205,0.08103520252783245,8.187119948743452e-05,142.25304651260376
29,0.009425884065704333,0.009425884065704333,0.06338372366099021,0.019099066223430522,0.019099066223430522,0.08090495073858313,8.064535268264887e-05,137.62243580818176
30,0.009522977409591906,0.009522977409591906,0.0633712529541576,0.019337500499555637,0.019337500499555637,0.0811208410576674,7.938926261462371e-05,137.63669443130493
31,0.009348999122745479,0.009348999122745479,0.06328717810201863,0.019745091300363247,0.019745091300363247,0.0808461582683191,7.810416889260659e-05,144.8699812889099
32,0.009364832213437032,0.009364832213437032,0.06324999816740703,0.02056820902461748,0.02056820902461748,0.08083318248200864,7.679133974894988e-05,136.3564910888672
