epoch,train_total_loss,train_main_loss,train_smooth_loss,val_total_loss,val_main_loss,val_smooth_loss,lr,epoch_time_sec
1,0.034240242818510985,0.034240242818510985,0.08993948328716732,0.018706481741216044,0.018706481741216044,0.08311316701779704,2.9992598405485974e-05,235.72093605995178
2,0.025480540707694847,0.025480540707694847,0.08040792860255987,0.017033292528754893,0.017033292528754893,0.08281764485301947,2.9970400926424075e-05,223.37433123588562
3,0.024741443419046428,0.024741443419046428,0.07733201895157427,0.01734530344420543,0.01734530344420543,0.08260234066643815,2.9933429469046202e-05,280.829163312912
4,0.024266839408499274,0.024266839408499274,0.07555343782977013,0.018029653508893136,0.018029653508893136,0.08244105890646856,2.988172051971717e-05,238.988543510437
5,0.023920611497131147,0.023920611497131147,0.07438532966387996,0.01731707527237307,0.01731707527237307,0.08240445139794705,2.9815325108927066e-05,214.06952476501465
6,0.023675225815160572,0.023675225815160572,0.0732369841475778,0.018057366447152078,0.018057366447152078,0.0821809381339511,2.973430876093033e-05,220.13504934310913
7,0.02353967511829421,0.02353967511829421,0.07249529370798034,0.017512857413929578,0.017512857413929578,0.08239709851540919,2.963875142908121e-05,235.44411039352417
8,0.023248613488132265,0.023248613488132265,0.07167878063382604,0.01991041417750696,0.01991041417750696,0.08228043062751762,2.9528747416929464e-05,257.28388810157776
9,0.02044136197364354,0.02044136197364354,0.07150395257225826,0.02034018940484845,0.02034018940484845,0.08243768016318613,2.9404405285154146e-05,253.88772320747375
10,0.01845524304356355,0.01845524304356355,0.07053069891576014,0.02267720432506225,0.02267720432506225,0.08267717173741931,2.92658477444273e-05,243.59463953971863
11,0.018029196564283152,0.018029196564283152,0.06986623306699258,0.024911130507700444,0.024911130507700444,0.08234348766600158,2.9113211534313382e-05,255.18433809280396
12,0.017733270169890517,0.017733270169890517,0.06927741244110679,0.02636956051458773,0.02636956051458773,0.08236330926403959,2.894664728832377e-05,240.39102387428284
13,0.017502141780565115,0.017502141780565115,0.06887207159949545,0.02234269521468883,0.02234269521468883,0.08259236128910405,2.8766319385259714e-05,264.5325379371643
14,0.017338364991848747,0.017338364991848747,0.0684076053771931,0.022751798073667843,0.022751798073667843,0.08230359254451251,2.8572405786990293e-05,272.31788897514343
15,0.017083211310395176,0.017083211310395176,0.06796660303480481,0.021957164422679743,0.021957164422679743,0.08234356752609519,2.8365097862825516e-05,245.05777549743652
16,0.016993131042615732,0.016993131042615732,0.06777434783346475,0.025295207161066178,0.025295207161066178,0.08225553001956228,2.814460020065795e-05,258.62615752220154
17,0.016786983263683816,0.016786983263683816,0.06745629642912644,0.023736064184682902,0.023736064184682902,0.08222683992536875,2.7911130405059155e-05,264.0977427959442
18,0.016616289983071568,0.016616289983071568,0.06732352195218852,0.02615213655732337,0.02615213655732337,0.08231158975902772,2.7664918882530227e-05,245.38314294815063
19,0.016508432855533012,0.016508432855533012,0.06724573930566803,0.025141839413068967,0.025141839413068967,0.08225309812039727,2.7406208614118427e-05,249.3189857006073
20,0.016456808395198752,0.016456808395198752,0.06704229142470923,0.02130859234906728,0.02130859234906728,0.0823085732504554,2.713525491562421e-05,227.61066317558289
21,0.01628131617057861,0.01628131617057861,0.06686658556619797,0.02176131130933507,0.02176131130933507,0.0822312686422643,2.685232518563535e-05,279.79888129234314
22,0.016113713871705605,0.016113713871705605,0.06674823992422395,0.026992430056534303,0.026992430056534303,0.0822476875849053,2.6557698641636835e-05,256.83203983306885
